n_components,n_neighbors,min_dist,min_cluster_size,min_samples,top_n_words,coherence_score,cohenrece_score_umass,n_topics
3,5,0.01,5,5,10,0.4121518916268777,-15.866696337708893,10
13,5,0.05,5,5,5,0.4119994273852332,-13.584138551454092,9
15,15,0.0,10,5,5,0.41195659260145856,-11.232071822186601,6
15,15,0.0,5,5,5,0.41195659260145856,-11.232071822186601,6
19,20,0.05,5,5,10,0.41193218283300315,-14.783830564424548,9
21,5,0.01,10,5,5,0.41177833955986254,-10.89273698377014,6
15,5,0.05,10,5,10,0.4116044149321533,-16.09000130820222,6
7,5,0.01,5,5,10,0.41143521136121586,-16.19569073591375,10
5,15,0.01,5,5,10,0.41111342769465453,-14.441605293275142,8
5,5,0.0,10,5,5,0.41107484314218856,-11.790544913811269,6
21,5,0.01,5,5,10,0.4109282404908302,-15.093325736601972,9
8,10,0.0,5,5,10,0.4103236507520336,-14.749696988026257,8
3,5,0.01,5,5,5,0.41031137651280775,-13.254250864085408,10
3,20,0.01,5,5,5,0.4102178133517695,-10.591810053277564,5
21,5,0.0,5,5,10,0.41004296218372854,-16.244232307593805,8
19,5,0.05,10,5,10,0.41003734749242765,-16.5116924994231,7
19,5,0.05,5,5,10,0.41003734749242765,-16.5116924994231,7
9,10,0.0,5,5,10,0.40865646797712535,-15.687658654843432,10
10,15,0.01,5,5,10,0.4086225027201091,-14.24580780108884,7
10,5,0.0,10,5,10,0.4085448326206256,-16.23166540402435,6
9,10,0.01,5,5,10,0.4084199413493729,-15.36611845197104,9
9,5,0.05,10,5,10,0.4082849716999584,-15.250298059674991,8
11,10,0.01,10,5,10,0.40777523106737856,-15.731576181269725,6
15,10,0.01,5,5,10,0.4075399361903287,-14.766094932536921,8
7,20,0.0,10,5,5,0.4072579550560108,-11.19692108914796,6
19,10,0.0,5,5,10,0.40723335029029756,-15.844971026629318,5
8,10,0.0,10,5,5,0.407231349857814,-13.440444485382017,7
19,15,0.01,5,5,10,0.40722911415086294,-15.251992455596199,9
5,5,0.0,5,5,5,0.4070115778382451,-12.669550393704549,7
11,10,0.05,10,5,10,0.4067911255135856,-15.112198069317751,6
7,20,0.01,5,5,10,0.4067460066896131,-14.884598994769206,9
21,15,0.05,10,5,5,0.4063879079687961,-12.421780850170315,5
3,15,0.0,5,5,10,0.4063387465759062,-15.204436119179062,9
19,15,0.0,5,5,10,0.40627228156288997,-14.573732150997214,9
11,5,0.05,5,5,5,0.40617862467767285,-14.60525274273232,9
7,10,0.05,5,5,10,0.4060993923814107,-15.496557871899467,7
7,10,0.05,10,5,10,0.4060993923814107,-15.496557871899467,7
12,5,0.0,5,5,5,0.4060494027081949,-14.630085919281706,10
21,5,0.05,5,5,10,0.4055538238020781,-16.809527638947472,5
20,20,0.01,5,5,5,0.4052232991778506,-12.859881776412662,7
12,10,0.01,10,5,10,0.405017168972094,-15.777058131643626,7
10,5,0.0,5,5,10,0.4045442367512095,-15.153885758296516,10
11,10,0.0,10,5,10,0.40442369414180235,-16.13439862303215,6
7,15,0.0,10,5,10,0.40436659686873466,-14.804014284741108,7
11,15,0.0,5,5,10,0.4040316241906484,-14.731767089734376,8
15,5,0.01,5,5,10,0.40305383222548485,-16.32135613239107,9
13,15,0.0,5,5,10,0.40263235882558357,-13.922250390424772,9
7,5,0.0,5,5,10,0.4025114889583555,-16.875191394064537,11
12,10,0.0,5,5,10,0.4024829464568195,-16.659209209272657,8
15,5,0.0,5,5,10,0.402476101049507,-15.111336098462475,7
7,5,0.01,10,5,5,0.4023131017770501,-14.247832723045374,8
12,10,0.0,10,5,10,0.4021564385929694,-16.41878826493616,7
20,15,0.0,5,5,5,0.4021468220799483,-12.277152926865424,9
21,5,0.01,5,5,5,0.40213978051971394,-12.44982254995806,9
8,10,0.01,10,5,10,0.4021236394247282,-16.239012434952702,5
8,10,0.0,10,5,10,0.4020333654372621,-15.90350833109182,7
12,5,0.0,10,5,10,0.4015842676282287,-15.360107357449849,5
7,5,0.0,10,5,5,0.40148335510586053,-14.205112628444711,8
8,5,0.0,10,5,10,0.401304401241762,-16.087296988417783,8
15,10,0.0,5,5,10,0.4010865689000039,-15.296894108475357,9
19,15,0.01,10,5,5,0.40105772105093546,-11.928812903020905,6
3,10,0.05,5,5,10,0.40102496263883813,-15.767195275236151,9
21,20,0.01,10,5,10,0.40100729169085997,-15.735152184816627,6
21,5,0.0,10,5,10,0.40065699378530945,-14.40154755111562,4
21,10,0.01,10,5,10,0.40036477748138677,-14.795411752057651,7
11,10,0.0,5,5,5,0.40023650359053514,-12.571455983258849,7
21,10,0.05,10,5,10,0.3998751149262442,-13.627515955689292,7
7,20,0.01,5,5,5,0.39951989675727395,-11.63482950848126,9
20,5,0.01,5,5,5,0.3993456058563015,-13.529671947172949,8
21,10,0.01,5,5,10,0.3992651756290977,-15.732590690065429,9
13,5,0.05,5,5,10,0.39872019334478426,-15.997780349777143,9
7,15,0.01,10,5,5,0.39863141678230934,-12.996797320450417,6
11,5,0.01,10,5,10,0.39861531671197964,-15.945632960794043,7
15,15,0.0,10,5,10,0.39803401625561596,-16.198346348147343,6
15,15,0.0,5,5,10,0.39803401625561596,-16.198346348147343,6
19,15,0.05,10,5,10,0.39796459466561623,-15.097696572408935,6
20,15,0.0,10,5,5,0.3978783067386103,-12.90883465382577,7
11,10,0.05,5,5,10,0.39758779664920346,-15.897585393464553,7
12,10,0.01,5,5,10,0.3961096029436418,-15.756806527624532,8
3,5,0.05,5,5,10,0.39573861988572084,-16.412002953732618,8
21,5,0.01,10,5,10,0.3956279233732873,-15.405876666261932,6
19,15,0.0,10,5,10,0.3952125887387853,-14.97029827620807,6
21,10,0.0,5,5,10,0.3949972278126107,-14.666800626967536,9
21,10,0.0,10,5,10,0.3947559037622482,-13.734930532849745,7
9,5,0.01,5,5,5,0.3946608182923285,-13.1649563590442,10
9,5,0.05,5,5,10,0.3946548232460893,-15.349372620401903,6
19,20,0.05,10,5,10,0.3945102464579819,-15.257002165355681,5
3,10,0.01,10,5,5,0.3944002491460408,-12.28312208722902,6
13,15,0.0,10,5,10,0.3939921100050617,-15.329392281622589,6
13,15,0.01,10,5,10,0.3935253121731975,-14.945914910860532,6
17,5,0.01,10,5,10,0.39343114464493256,-15.212227409887271,4
13,5,0.05,10,5,10,0.3933088591854135,-15.364154773678472,7
15,5,0.0,10,5,10,0.39330491334914974,-14.321640403315183,6
8,5,0.0,5,5,5,0.3930365734838169,-12.439223923156948,11
5,10,0.0,5,5,5,0.3924615826670602,-13.26923290579413,10
13,5,0.01,5,5,5,0.3921167200105784,-13.919407520583938,9
15,5,0.01,10,5,5,0.3918975245841647,-11.802885791851715,6
17,10,0.0,5,5,5,0.39181345880370694,-12.878983818581437,7
17,5,0.01,10,5,5,0.391710302715119,-11.6046839755443,4
19,15,0.05,5,5,5,0.3916202471674045,-11.499293352439068,5
5,10,0.01,5,5,10,0.3906127995127753,-16.12991846030224,7
7,5,0.05,10,5,5,0.39035379315865076,-14.713932789979152,8
3,20,0.05,5,5,10,0.38982732835977146,-14.555971911219654,5
15,5,0.01,10,5,10,0.3892115819124664,-15.06869000599429,6
20,5,0.01,5,5,10,0.3891587713925234,-16.000265998165833,8
13,5,0.0,10,5,5,0.38904779210551316,-11.71120186540125,5
9,5,0.01,10,5,5,0.3882486773088214,-12.60324142491727,8
7,15,0.05,10,5,10,0.3871770788376504,-15.806984122046533,6
12,15,0.01,5,5,5,0.3868624420055648,-11.324951766126311,7
17,15,0.0,10,5,5,0.38684682760194566,-11.746569147960201,5
21,15,0.01,5,5,10,0.38611817680880567,-15.422915229608737,8
12,15,0.01,10,5,5,0.3860656661266158,-11.46706013466314,6
3,20,0.01,5,5,10,0.38536791512675844,-15.392400587543424,5
7,5,0.0,5,5,5,0.3844170605626819,-15.90945820115605,11
19,20,0.01,5,5,10,0.38425793247034434,-15.45133503688128,5
9,5,0.0,5,5,5,0.3839001603225696,-15.227477092623786,9
15,20,0.0,10,5,5,0.383701376071749,-16.188663609625777,5
20,20,0.0,5,5,5,0.383517202735504,-11.734811995772914,7
3,5,0.0,5,5,10,0.38334584102524466,-15.185697624333304,10
8,5,0.01,5,5,5,0.3822521703398827,-12.912815930302626,12
5,10,0.05,5,5,10,0.3818499923146886,-16.294663878563558,6
10,10,0.01,5,5,5,0.3817509345738781,-11.774510571054194,7
7,20,0.01,10,5,5,0.3812015345833104,-12.438464451582607,6
5,10,0.01,10,5,5,0.3811008465728851,-13.876772941198945,7
19,15,0.05,5,5,10,0.38108589359166983,-14.884712632284563,5
8,5,0.01,10,5,10,0.3809369197200545,-15.20287354359551,7
15,20,0.05,5,5,10,0.3807664933885313,-14.679489427199794,10
19,10,0.0,5,5,5,0.3803185387949349,-11.958404432822789,5
20,5,0.01,10,5,10,0.3799583249477135,-15.563976313143854,7
13,15,0.01,10,5,5,0.3799062369064578,-12.580363315776566,6
20,10,0.0,5,5,5,0.3797166092824083,-11.72805172048377,7
3,5,0.01,10,5,10,0.3795336746999327,-15.314038391584711,6
20,5,0.0,10,5,10,0.3785857535355331,-15.563138946308989,7
20,5,0.0,5,5,10,0.3785857535355331,-15.563138946308989,7
9,5,0.0,10,5,5,0.3781488973197166,-14.508506896999934,7
15,5,0.05,5,5,5,0.3780736649625739,-12.957600582936035,9
19,5,0.01,10,5,10,0.3776872425845233,-15.730114151031396,7
9,15,0.0,5,5,5,0.3773654985636446,-12.466790868174574,6
9,15,0.0,10,5,5,0.3773654985636446,-12.466790868174574,6
5,5,0.0,10,5,10,0.3768140685524091,-15.175162610264858,6
5,5,0.05,10,5,5,0.3761501606579593,-12.884890027263742,4
20,5,0.0,10,5,5,0.3753667050198441,-11.66390253398635,7
20,5,0.0,5,5,5,0.3753667050198441,-11.66390253398635,7
19,20,0.0,5,5,10,0.37491300904278063,-15.583327214700708,5
13,5,0.05,10,5,5,0.3739486620469224,-13.686201356514568,7
11,5,0.01,10,5,5,0.37369362458113603,-14.868091462123902,7
5,5,0.05,5,5,5,0.37355060249519545,-13.529016875281954,11
12,5,0.01,5,5,5,0.3730131261027916,-14.384294464997495,8
21,10,0.05,5,5,10,0.3726462051841131,-14.798060116966639,7
15,5,0.05,10,5,5,0.37161329287451494,-11.248055037575302,6
11,5,0.0,10,5,5,0.37103414095652415,-14.840871948500288,7
13,15,0.01,5,5,10,0.3684271701534325,-15.267422076866453,6
5,5,0.0,5,5,10,0.36815130802039003,-15.65860434090169,7
10,5,0.01,5,5,5,0.3674444050555807,-12.2859198848488,8
21,15,0.0,5,5,10,0.36706860599968505,-14.807065600080344,7
19,5,0.05,10,5,5,0.36565231464110726,-13.708978173780373,7
19,5,0.05,5,5,5,0.36565231464110726,-13.708978173780373,7
3,5,0.05,5,5,5,0.3638484746975984,-15.018440132052296,8
21,5,0.05,10,5,10,0.3615304563362002,-14.987155817568569,5
10,10,0.01,10,5,5,0.3590768089871243,-12.679434667779187,6
19,5,0.01,5,5,5,0.3535636170962758,-12.596182401786557,10
13,15,0.0,10,5,5,0.3522962232064216,-11.691479087072157,6
17,5,0.05,10,5,5,0.3509525554793284,-13.198405839978518,5
20,10,0.0,10,5,5,0.3498464401495259,-12.749027255054962,6
11,10,0.0,10,5,5,0.349117923751871,-13.141239984984509,6
20,10,0.01,10,5,5,0.3489757695459353,-13.173286901882808,6
9,5,0.05,10,5,5,0.34772771114672807,-12.040311787330806,8
7,20,0.05,10,5,5,0.3424493332673141,-11.99400024673778,6
7,20,0.05,5,5,5,0.3424493332673141,-11.99400024673778,6
8,20,0.0,5,5,5,0.341211986585072,-17.657267733183797,4
8,20,0.0,10,5,5,0.341211986585072,-17.657267733183797,4
17,5,0.01,5,5,5,0.3409456706032078,-13.670398437045037,8
7,10,0.0,10,5,5,0.3387739017559649,-14.127725457082613,6
17,10,0.0,10,5,5,0.33651819251465154,-14.604304738260259,6
3,5,0.05,10,5,10,0.3360472823012395,-14.123718908642493,4
19,20,0.01,5,5,5,0.3314205076772987,-12.48968092779075,5
21,5,0.0,10,5,5,0.32595467372705006,-14.952681368393065,4
8,15,0.01,10,5,5,0.3253972522477313,-16.12184491284054,4
8,20,0.01,10,5,5,0.3233918801853485,-16.88659567953371,4
15,15,0.05,5,5,5,0.323315517527432,-13.77896314364684,4
8,5,0.0,10,5,5,0.3217687870653646,-12.815490777875215,8
10,15,0.01,10,5,5,0.3215425726028787,-13.809180413264263,4
5,15,0.05,5,5,5,0.32074381999921037,-16.843264484248426,4
11,5,0.05,10,5,5,0.3195854740194512,-13.841404637803777,7
8,20,0.01,5,5,5,0.3194212351590044,-15.73140580190985,5
5,10,0.05,5,5,5,0.31869600968917683,-15.317626961619634,6
12,5,0.01,10,5,5,0.3133497316813888,-15.599692872534424,6
7,15,0.05,5,5,5,0.312410193928496,-14.70239386516529,4
8,5,0.01,10,5,5,0.3103283591085202,-12.668687442419538,7
21,5,0.05,10,5,5,0.30638540499847555,-13.375938591335327,5
21,5,0.05,5,5,5,0.3043798714189895,-15.948757958692081,5
11,15,0.05,5,5,5,0.29814123546319476,-16.36703377407362,5
11,15,0.05,10,5,5,0.29814123546319476,-16.36703377407362,5
19,5,0.01,10,5,5,0.2926501259782748,-13.622494683930709,7
19,20,0.0,5,5,5,0.2920422804886148,-12.475690533092365,5
11,15,0.0,10,5,5,0.2900966779579816,-15.833513157564516,5
15,15,0.05,10,5,5,0.2806861536626895,-15.26244991074418,5
21,20,0.05,10,5,5,0.27249230704112404,-14.659922588286886,5
11,15,0.01,5,5,5,0.2601113563543867,-15.315003485616803,5
11,15,0.01,10,5,5,0.2601113563543867,-15.315003485616803,5
5,10,0.01,5,5,5,0.2503013997912558,-15.069734991259047,7
