n_components,n_neighbors,min_dist,min_cluster_size,min_samples,top_n_words,coherence_score,cohenrece_score_umass,n_topics
16,10,0.0,5,5,5,0.42475542783789344,-12.173244062387665,24
5,25,0.025,5,5,5,0.42446983756359713,-11.860211389138948,24
15,20,0.025,5,5,5,0.4244074109171517,-10.768164319178274,14
19,10,0.0,5,5,5,0.4243052872485936,-11.490947870411429,21
2,25,0.05,5,5,5,0.4242164253669676,-11.714001247708413,24
18,20,0.0,5,5,5,0.4233568175129507,-11.569734145161892,18
2,25,0.025,5,5,5,0.42322011121896264,-11.732320734715431,18
7,10,0.05,5,5,5,0.42317521556871346,-11.866962403919104,26
19,5,0.05,5,5,5,0.42278451828873453,-11.266906890739687,16
15,15,0.05,5,5,5,0.4223360143116374,-10.721275663619304,16
19,10,0.05,5,5,5,0.4221864498512916,-11.599493436978385,23
17,5,0.025,5,5,5,0.4220955324402501,-11.65151333169199,21
16,25,0.01,5,5,5,0.42208470063340864,-11.10234356346472,15
6,5,0.05,5,5,5,0.4217622436163445,-12.438285254139089,16
9,5,0.025,5,5,5,0.4211572477782483,-12.163874207541058,21
8,20,0.0,5,5,5,0.4211170023706503,-11.413028861934132,14
13,20,0.025,5,5,5,0.4209881155827126,-10.758433858701384,16
11,30,0.025,5,5,5,0.42091778214527314,-11.293088990442406,20
6,20,0.01,5,5,5,0.42074696394303013,-11.131011253347928,18
16,30,0.01,5,5,5,0.42074611160183994,-10.852057424605501,19
2,10,0.05,5,5,5,0.42017161546805704,-12.370030044387333,26
16,5,0.01,5,5,5,0.42011696722608327,-12.004330694059476,26
15,25,0.025,5,5,5,0.41995697652003283,-11.467397733460075,17
10,20,0.01,5,5,5,0.41985536385485545,-11.525216943717075,19
17,20,0.01,5,5,5,0.4196084301423075,-11.302476325077242,18
5,10,0.05,5,5,5,0.4195779695212946,-11.692732228858251,22
5,20,0.025,5,5,10,0.41865915816397087,,20
15,15,0.025,5,5,5,0.4185989580843262,-10.94656961333212,18
17,5,0.0,5,5,5,0.4185193574266485,-11.902425590099426,26
11,15,0.05,5,5,5,0.41811898184675267,,19
3,30,0.025,5,5,5,0.41789911123126877,-11.78223978852665,19
7,10,0.025,5,5,5,0.4176325880893084,-11.980112595205819,25
13,5,0.01,5,5,5,0.41762485162998453,-11.323788694010453,13
8,30,0.025,5,5,5,0.41756888334800607,-11.269031014635454,20
19,5,0.0,5,5,5,0.41750354526730804,-12.563678564689265,33
3,30,0.01,5,5,5,0.4169672304219556,-11.872679462469998,18
12,30,0.0,5,5,5,0.41644401031025186,-11.802646612099037,22
20,5,0.025,5,5,5,0.41610409913757057,-12.361588298686824,24
5,25,0.0,5,5,5,0.4159424904377003,-11.256198430611468,18
5,25,0.01,5,5,5,0.4155391141546602,-10.994418177125672,19
8,15,0.025,5,5,5,0.4153887980435874,-11.3157214872681,17
7,5,0.0,5,5,5,0.41509989619902854,-11.72026865098607,24
17,10,0.025,5,5,5,0.4149648926808031,-11.025728563865439,15
2,20,0.025,5,5,5,0.41489482465799116,-12.850563204564299,22
20,15,0.01,5,5,5,0.41437021000640945,-12.2569449789921,17
19,15,0.05,5,5,5,0.4142784505969134,-11.799113321517236,20
13,25,0.025,5,5,5,0.4142277152441167,-10.88214187069875,17
12,15,0.05,5,5,5,0.41420920044746135,-11.198572774224083,19
10,10,0.0,5,5,5,0.41420392072258644,-10.272802931547883,10
14,15,0.01,5,5,5,0.4141798633179207,-11.813908125294358,21
15,10,0.01,5,5,5,0.4140454195077848,-11.909962423628567,24
8,5,0.025,5,5,5,0.41399973730734646,-12.341578014217475,25
16,15,0.05,5,5,5,0.4136859103238387,-11.425386990248292,19
17,20,0.05,5,5,5,0.4134056752524512,-11.788276308129944,17
12,5,0.025,5,5,5,0.41322110612611207,-11.898149468284016,22
3,15,0.05,5,5,5,0.4131799874490015,-12.265585398691698,21
18,5,0.0,5,5,5,0.413115043335007,-12.275566545490323,23
3,20,0.05,5,5,5,0.4130654996041636,-10.491096587720904,17
14,5,0.025,5,5,5,0.41302040106688,-12.863873589086236,17
11,25,0.05,5,5,5,0.413000842698635,-10.557188176987227,12
17,25,0.025,5,5,5,0.4129551576213429,-10.58481915052972,13
8,10,0.01,5,5,5,0.4127601465332425,-11.271330907822191,19
6,10,0.01,5,5,5,0.41268474610616424,-12.79749066612629,20
5,25,0.05,5,5,5,0.41267200937904097,-11.466599992792824,15
19,5,0.025,5,5,5,0.41240671151118286,-11.84634007614208,14
9,30,0.025,5,5,5,0.412196832057958,-11.612766990291128,23
15,15,0.01,5,5,5,0.41211941651036993,-11.305984227629354,18
16,20,0.05,5,5,5,0.4121167081732338,-11.463705194047401,19
4,20,0.025,5,5,5,0.41201673054472365,-12.558170370622825,19
16,10,0.025,5,5,5,0.4119817323449069,-12.41369979435901,24
9,25,0.01,5,5,5,0.41193524971853235,-11.339008539713896,18
7,15,0.01,5,5,5,0.4118402648402661,-11.826157202440351,23
8,10,0.0,5,5,5,0.41164014883120204,-11.873387254364626,27
13,10,0.01,5,5,5,0.41138791642745115,-11.671793704805474,19
7,25,0.01,5,5,5,0.4109896579204435,-10.293602784491801,12
19,20,0.05,5,5,5,0.41081545569951206,-11.888786852552542,17
9,15,0.05,5,5,5,0.4106059875978548,-12.054935312051956,22
14,25,0.025,5,5,5,0.4105714648817914,-11.635734980017627,20
10,30,0.05,5,5,5,0.41035073253330334,-11.324997831155006,19
6,20,0.05,5,5,5,0.410105178617329,-11.237406148285185,17
9,20,0.0,5,5,5,0.40992933148199423,-11.880165131250092,20
4,30,0.0,5,5,5,0.40934402491382077,-11.302257428736374,17
19,30,0.025,5,5,5,0.40927648568208147,-11.268043798589364,19
15,20,0.0,5,5,10,0.4090927551519415,,13
13,30,0.01,5,5,5,0.40907986732965956,-11.286152780166459,16
19,5,0.01,5,5,5,0.4089841899691649,-12.509249287942398,21
16,20,0.01,5,5,5,0.40881134866213825,-10.780819648959556,13
15,15,0.0,5,5,5,0.4086203178677053,-12.056030295283403,19
3,10,0.0,5,5,5,0.4083736994297126,-11.90595595828834,30
19,10,0.01,5,5,5,0.40831018566466265,-12.452292339480987,24
16,20,0.025,5,5,5,0.40822951730462276,-10.82506671394374,9
8,25,0.0,5,5,5,0.4079352212105661,-10.822173127751167,19
17,5,0.01,5,5,5,0.40784908239258505,-12.174432013621988,25
4,10,0.01,5,5,5,0.40770012681407886,-11.603115504422249,23
16,30,0.0,5,5,5,0.40753109618267336,-11.835369248385934,19
10,20,0.05,5,5,5,0.4071441207103777,-10.583782749286021,11
12,15,0.01,5,5,5,0.4071180161372136,-11.332217807676678,19
4,15,0.0,5,5,5,0.4065484939021885,-11.720754691670471,21
5,30,0.05,5,5,5,0.4064521343385844,-12.115110161239777,20
11,10,0.0,5,5,5,0.40641782837457746,-11.73552569625455,22
10,25,0.05,5,5,5,0.40609023364387187,-10.171090427637116,12
6,25,0.05,5,5,5,0.4059347540883566,-10.492954039850785,13
13,5,0.05,5,5,10,0.40587697966537967,-14.789887422621879,22
7,30,0.05,5,5,5,0.40580474296201136,-11.903125506445829,18
