n_components,n_neighbors,min_dist,min_cluster_size,min_samples,top_n_words,coherence_score,cohenrece_score_umass,n_topics
4,20,0.01,5,5,5,0.43861498350305905,-11.059511145640412,22
10,25,0.025,5,5,5,0.43843105409867644,-10.200639460021494,19
3,15,0.01,5,5,5,0.4344069073889966,-12.0870200168642,27
8,25,0.01,5,5,5,0.4337384966382258,-10.819580249431944,20
3,25,0.0,5,5,5,0.43183972386700364,-10.962276781085748,20
7,15,0.0,5,5,5,0.43053100264488764,-11.507307310306023,22
5,10,0.01,5,5,5,0.4277923279311639,-10.032930722387167,16
10,20,0.0,5,5,5,0.42506778967312264,-11.203025077611736,19
5,25,0.025,5,5,5,0.42446983756359713,-11.860211389138948,24
8,20,0.0,5,5,5,0.4211170023706503,-11.413028861934132,14
6,20,0.01,5,5,5,0.42074696394303013,-11.131011253347928,18
10,20,0.01,5,5,5,0.41985536385485545,-11.525216943717075,19
5,20,0.025,5,5,10,0.41865915816397087,,20
7,10,0.025,5,5,5,0.4176325880893084,-11.980112595205819,25
5,25,0.0,5,5,5,0.4159424904377003,-11.256198430611468,18
5,25,0.01,5,5,5,0.4155391141546602,-10.994418177125672,19
8,15,0.025,5,5,5,0.4153887980435874,-11.3157214872681,17
10,10,0.0,5,5,5,0.41420392072258644,-10.272802931547883,10
8,10,0.01,5,5,5,0.4127601465332425,-11.271330907822191,19
6,10,0.01,5,5,5,0.41268474610616424,-12.79749066612629,20
4,20,0.025,5,5,5,0.41201673054472365,-12.558170370622825,19
9,25,0.01,5,5,5,0.41193524971853235,-11.339008539713896,18
7,15,0.01,5,5,5,0.4118402648402661,-11.826157202440351,23
8,10,0.0,5,5,5,0.41164014883120204,-11.873387254364626,27
7,25,0.01,5,5,5,0.4109896579204435,-10.293602784491801,12
9,20,0.0,5,5,5,0.40992933148199423,-11.880165131250092,20
3,10,0.0,5,5,5,0.4083736994297126,-11.90595595828834,30
8,25,0.0,5,5,5,0.4079352212105661,-10.822173127751167,19
4,10,0.01,5,5,5,0.40770012681407886,-11.603115504422249,23
4,15,0.0,5,5,5,0.4065484939021885,-11.720754691670471,21
6,10,0.025,5,5,5,0.402809139383643,-12.004001501208064,18
3,20,0.01,5,5,5,0.4021101343900095,-11.92396814776084,25
7,15,0.025,5,5,5,0.40161262196687775,-12.01564651149215,22
4,20,0.0,5,5,5,0.4012418925159577,-12.54985464294528,18
4,25,0.0,5,5,5,0.4001723372044594,-11.755409111475663,16
4,15,0.01,5,5,5,0.40012455908663025,-12.039208631938624,20
4,10,0.025,5,5,5,0.3997557839984383,-11.705168607281824,22
9,15,0.0,5,5,5,0.3990131837553161,-12.402865694972524,20
10,15,0.01,5,5,5,0.3987834054755663,-11.06104228747509,15
5,15,0.01,5,5,5,0.3979873302496426,-12.548739942529872,27
7,25,0.025,5,5,5,0.3963442424087316,-10.453796771330934,13
9,25,0.025,5,5,5,0.3951139751164441,-11.272490932843414,14
7,25,0.0,5,5,5,0.3949783077580962,-10.576332809673797,12
9,20,0.01,5,5,5,0.3944804283932922,-12.492002205769,16
3,25,0.025,5,5,5,0.39404070695329235,-11.291007399747949,18
6,15,0.01,5,5,5,0.39333270398046644,-11.921772256954284,17
6,15,0.0,5,5,5,0.39191890933573437,-12.513012176620284,22
4,10,0.0,5,5,5,0.3907093711497282,-11.068339595138562,18
5,15,0.025,5,5,5,0.3871477624541069,-12.786205253275915,24
8,20,0.01,5,5,5,0.3868766054465205,-11.755375917000904,21
4,15,0.025,5,5,5,0.3835990104911936,-12.714156088149563,22
4,25,0.01,5,5,5,0.383361767993902,-12.308000572053139,21
4,20,0.0,5,5,10,0.3828779413608442,-14.175303312872737,18
6,20,0.0,5,5,10,0.37906996047525093,,23
5,15,0.0,5,5,5,0.3779160066305837,-12.647386409643435,27
3,10,0.01,5,5,5,0.3776235009975453,-12.086876155940462,12
6,10,0.01,5,5,10,0.3759625843074207,-14.522993957667875,20
3,15,0.025,5,5,5,0.37551458160272466,-12.591296222942066,31
10,15,0.0,5,5,5,0.3750703906515674,-12.107764378343598,16
4,20,0.025,5,5,10,0.3738536422543548,-14.079687793273802,19
6,10,0.025,5,5,10,0.3709212525006179,-14.049757654194492,18
7,10,0.01,5,5,5,0.36999800404561306,-11.108446807258034,13
10,25,0.0,5,5,10,0.368536299088612,-12.02016414769899,15
9,10,0.0,5,5,10,0.3682385527774861,-13.962299781859938,26
5,15,0.025,5,5,10,0.36789317538621386,-14.60054195838337,24
7,10,0.025,5,5,10,0.36759301059015953,-14.817331168842534,25
10,10,0.025,5,5,10,0.36680335958782384,-13.627257311024685,22
6,20,0.025,5,5,10,0.36563102886559107,-12.74675778610875,16
4,15,0.025,5,5,10,0.3653792266703865,-14.534780957220448,22
9,10,0.025,5,5,10,0.36489881249446054,-13.253625915061061,19
9,15,0.01,5,5,5,0.36483317382819674,-11.883114937766125,12
7,20,0.0,5,5,10,0.3645683101910293,-15.39593079409379,21
10,20,0.025,5,5,10,0.36441816271540944,-13.063667228152266,17
4,15,0.01,5,5,10,0.3639208776677861,-14.368036985233923,20
4,10,0.01,5,5,10,0.362783653855125,-13.925572520955445,23
7,10,0.01,5,5,10,0.36271849832171227,-14.477611763493563,13
3,10,0.025,5,5,10,0.36232754158421066,-13.63592237817114,14
8,10,0.01,5,5,10,0.36220696811335523,-13.844113481021424,19
7,10,0.0,5,5,10,0.3616683933545678,-14.508955536515083,21
6,10,0.0,5,5,10,0.36158006142561594,-14.693988613970962,31
5,10,0.025,5,5,10,0.360543587350066,-14.069687132230783,21
7,20,0.01,5,5,10,0.3604391906917432,-14.498661655828641,23
6,25,0.01,5,5,10,0.36008245858447124,-14.33706972029903,22
10,10,0.0,5,5,10,0.35955582172182016,-13.767654545297777,10
6,20,0.01,5,5,10,0.359516196819401,-14.722553567993423,18
6,15,0.025,5,5,5,0.359417697425877,-12.377665858528756,15
3,15,0.0,5,5,10,0.35931087493229763,-15.705991266725283,26
3,10,0.0,5,5,10,0.35802469275479987,-15.07436400532633,30
5,10,0.0,5,5,10,0.35790961917518355,-14.816879307974489,19
4,20,0.01,5,5,10,0.35704728173396605,-14.57812442256862,22
9,10,0.01,5,5,10,0.35658977287568283,-13.938531654845747,21
7,20,0.025,5,5,10,0.3564563140220903,-14.339056564276596,27
9,20,0.01,5,5,10,0.3561695484398021,-14.718285101859255,16
8,10,0.025,5,5,10,0.3554049184605247,-12.992020492449743,17
3,10,0.01,5,5,10,0.3553425112930594,-14.682492313243706,12
10,10,0.01,5,5,10,0.35523615526405805,-12.622951538753918,19
